uid,study_day,weekday,hr,slot,weather,temp,loc,avail,steps30pre,send,steps10,steps30pre_bin
1003,12,3,13,1,cloudy,mild,work,True,36.0,2,49.56703916663895,1
1003,12,3,18,3,clear,warm,work,True,36.0,1,21.372783263680205,1
1003,12,3,20,4,cloudy,freezing,service,False,279.0,0,83.4795476716668,3
1003,12,3,23,5,cloudy,warm,service,True,0.0,1,8.860661167226198,0
1003,13,4,13,1,cloudy,mild,work,True,0.0,2,57.53502617608942,0
1003,13,4,15,2,cloudy,warm,work,True,103.0,2,110.49955779982683,2
1003,13,4,18,3,cloudy,warm,work,True,0.0,1,61.04135637877468,0
1003,13,4,20,4,cloudy,warm,work,True,450.0,2,161.12380623866034,3
1003,13,4,23,5,cloudy,warm,activity,True,0.0,0,0.0,0
1003,14,6,13,1,cloudy,mild,activity,True,0.0,1,0.0,0
1003,14,6,15,2,cloudy,warm,activity,True,41.0,1,25.0085673799566,1
1003,14,6,18,3,cloudy,warm,shopping,True,569.0,0,39.683497528334314,3
1003,14,6,20,4,clear,warm,activity,False,772.0,0,57.95756736346255,3
1003,14,6,23,5,clear,warm,activity,True,160.0,0,43.86789664647506,2
1003,15,0,13,1,cloudy,warm,work,True,0.0,2,29.13474195917256,0
1003,15,0,15,2,cloudy,warm,work,True,95.0,1,9.094010252978638,2
1003,15,0,18,3,cloudy,warm,shopping,True,0.0,2,61.60567246913214,0
1003,15,0,20,4,cloudy,warm,activity,True,40.0,1,47.23893597962476,1
1003,15,0,23,5,cloudy,warm,activity,True,64.0,2,56.910625324715724,2
1003,16,1,13,1,cloudy,mild,work,True,0.0,1,9.316112261418509,0
1003,16,1,15,2,cloudy,warm,work,True,0.0,0,84.13881443268309,0
1003,16,1,18,3,cloudy,warm,work,True,0.0,2,81.4947702110484,0
1003,16,1,20,4,cloudy,warm,work,True,0.0,1,128.69840334101704,0
1003,16,1,23,5,cloudy,warm,activity,False,0.0,0,44.64485353744503,0
1003,17,2,13,1,cloudy,mild,work,True,0.0,0,26.656057049748675,0
1003,17,2,15,2,cloudy,mild,dining,True,231.0,0,114.73727332689167,3
1003,17,2,18,3,cloudy,warm,work,True,0.0,2,77.47154298088807,0
1003,17,2,20,4,cloudy,warm,activity,False,273.0,0,93.45966533464971,3
1003,17,2,23,5,clear,mild,activity,False,390.0,0,180.33745763833912,3
1003,18,4,13,1,cloudy,mild,service,True,146.0,1,0.0,2
1003,18,4,15,2,cloudy,warm,service,True,395.0,2,0.0,3
1003,18,4,18,3,cloudy,warm,service,True,1708.0,1,178.05020623033485,3
1003,18,4,20,4,clear,warm,service,True,124.0,2,80.54948680987223,2
1003,18,4,23,5,clear,cool,shopping,True,112.0,0,133.08052774491875,2
1003,19,5,13,1,clear,cool,shopping,True,0.0,0,25.706384800678862,0
1003,19,5,15,2,clear,warm,activity,False,86.0,0,0.0,2
1003,19,5,23,5,clear,warm,shopping,True,0.0,0,10.581190773746322,0
1003,20,6,13,1,clear,mild,shopping,True,0.0,0,26.889327796882927,0
1003,20,6,15,2,clear,warm,shopping,True,79.0,0,0.0,2
1003,20,6,18,3,clear,hot,shopping,True,679.0,0,163.36539418065303,3
1003,20,6,20,4,clear,hot,shopping,False,593.0,0,182.38886156860113,3
1003,20,6,23,5,clear,warm,activity,True,0.0,0,93.38975938272685,0
1003,21,0,13,1,clear,mild,service,True,0.0,0,20.24715238824638,0
1003,21,0,15,2,clear,mild,dining,True,3.0,0,0.0,1
1003,21,0,18,3,cloudy,mild,service,True,103.0,0,185.92791392955252,2
1003,21,0,20,4,cloudy,mild,shopping,False,141.0,0,46.541479672696575,2
1003,21,0,23,5,cloudy,mild,activity,False,0.0,0,63.90292818519454,0
1003,22,1,13,1,cloudy,cool,work,True,0.0,2,20.382626471611644,0
1003,22,1,15,2,cloudy,mild,work,True,0.0,2,44.328334566028204,0
1003,22,1,18,3,cloudy,mild,work,True,0.0,2,85.98718460865557,0
1003,22,1,20,4,cloudy,mild,service,False,155.0,0,3.856432763876704,2
1003,22,1,23,5,cloudy,mild,shopping,True,0.0,1,113.03246341047459,0
1003,23,2,13,1,cloudy,mild,work,True,0.0,2,8.714509032704768,0
1003,23,2,15,2,cloudy,mild,work,True,1.0,1,72.77901725189204,1
1003,23,2,18,3,cloudy,mild,work,True,0.0,2,79.7431262109886,0
1003,23,2,20,4,cloudy,mild,work,True,0.0,2,61.46701496285485,0
1003,23,2,23,5,cloudy,mild,dining,True,1021.0,1,104.53295159075664,3
1003,24,3,13,1,cloudy,mild,work,True,0.0,0,26.965725131863294,0
1003,24,3,15,2,cloudy,mild,work,True,154.0,1,16.360551375716852,2
1003,24,3,18,3,cloudy,mild,work,True,0.0,2,74.6244895374156,0
1003,24,3,20,4,cloudy,mild,dining,True,164.0,0,54.97349063691479,2
1003,25,4,13,1,cloudy,cool,work,True,0.0,2,13.21041947781098,0
1003,25,4,15,2,cloudy,mild,work,True,125.0,0,60.16535149055015,2
1003,25,4,18,3,cloudy,warm,work,True,0.0,0,53.19081320911705,0
1003,25,4,20,4,cloudy,warm,activity,False,330.0,0,100.11599066818195,3
1003,25,4,23,5,cloudy,warm,dining,True,173.0,0,111.62304990039823,2
1003,26,5,18,3,cloudy,warm,work,True,195.0,2,61.47193817930823,2
1003,26,5,20,4,cloudy,warm,work,True,718.0,2,136.60590792019389,3
1003,26,5,23,5,cloudy,warm,shopping,True,298.0,0,153.19175900814218,3
1003,27,6,13,1,cloudy,mild,activity,True,0.0,0,1.80995412651912,0
1003,27,6,15,2,cloudy,mild,activity,True,0.0,0,36.91118084529077,0
1003,27,6,18,3,cloudy,warm,activity,True,0.0,2,88.86720549252232,0
1003,27,6,20,4,cloudy,warm,work,False,770.0,0,54.6911915464152,3
1003,27,6,23,5,clear,warm,dining,True,329.0,1,139.94244765510533,3
1003,28,1,13,1,clear,warm,activity,True,58.0,2,22.357907135848187,2
1003,28,1,15,2,clear,warm,dining,True,4.0,0,86.8384229425148,1
1003,28,1,18,3,cloudy,hot,shopping,True,356.0,1,61.401274422649955,3
1003,28,1,20,4,cloudy,hot,dining,True,0.0,2,0.0,0
1003,28,1,23,5,cloudy,warm,dining,False,895.0,0,74.81267693411088,3
1003,29,2,13,1,cloudy,warm,activity,True,0.0,0,0.0,0
1003,29,2,15,2,cloudy,warm,activity,True,72.0,0,0.0,2
1003,29,2,18,3,clear,hot,dining,True,0.0,0,0.0,0
1003,29,2,20,4,clear,hot,service,False,0.0,0,55.31539766784492,0
1003,29,2,23,5,clear,hot,service,False,0.0,0,88.33167932587665,0
1003,30,4,13,1,cloudy,mild,dining,False,0.0,0,0.49582582863491,0
1003,30,4,15,2,cloudy,warm,activity,True,64.0,0,61.34117917854465,2
1003,30,4,18,3,cloudy,warm,activity,True,8.0,0,9.649582741831878,1
1003,30,4,20,4,cloudy,hot,activity,True,340.0,2,228.58716443865387,3
1003,30,4,23,5,cloudy,warm,work,False,264.0,0,83.32753959715888,3
1003,31,5,13,1,cloudy,mild,activity,True,0.0,0,31.8864021587323,0
1003,31,5,15,2,clear,mild,activity,True,9.0,2,54.43913989576683,1
1003,31,5,18,3,cloudy,warm,activity,True,0.0,1,153.34923311713703,0
1003,31,5,20,4,cloudy,warm,activity,True,50.0,0,74.48625296171761,1
1003,31,5,23,5,cloudy,warm,activity,True,61.0,0,12.257838216969542,2
1003,32,6,13,1,cloudy,warm,activity,True,0.0,2,44.76106298357332,0
1003,32,6,15,2,clear,warm,activity,True,944.0,1,179.96234297149266,3
1003,32,6,18,3,clear,hot,dining,True,215.0,0,70.46594573791006,3
1003,32,6,20,4,clear,hot,service,True,305.0,2,82.52758525644579,3
1003,32,6,23,5,cloudy,hot,shopping,True,0.0,0,18.587272370759983,0
1003,33,1,13,1,cloudy,warm,work,True,0.0,0,5.439482080283203,0
1003,33,1,15,2,clear,warm,dining,True,2.0,2,58.04706552734574,1
1003,33,1,18,3,clear,hot,activity,True,41.0,1,0.0,1
1003,33,1,20,4,cloudy,hot,activity,True,0.0,0,127.51865712919485,0
1003,33,1,23,5,cloudy,hot,dining,True,0.0,1,3.213940574642116,0
1003,34,2,13,1,cloudy,mild,work,True,0.0,0,9.406454923271852,0
1003,34,2,15,2,cloudy,mild,work,True,0.0,0,78.04833066125252,0
1003,34,2,18,3,cloudy,warm,activity,True,0.0,0,36.69971353226108,0
1003,34,2,20,4,cloudy,warm,service,False,272.0,0,60.27137611039859,3
1003,34,2,23,5,cloudy,mild,activity,False,409.0,0,143.9982987412419,3
1003,35,3,13,1,clear,mild,work,True,222.0,2,87.46614894305768,3
1003,35,3,15,2,clear,warm,work,False,837.0,0,68.21836087584315,3
1003,35,3,18,3,clear,warm,work,True,236.0,0,82.34936295746989,3
1003,35,3,20,4,clear,warm,work,False,748.0,0,45.526991740648505,3
1003,35,3,23,5,clear,warm,activity,True,0.0,2,96.76151398762224,0
1003,36,4,13,1,cloudy,mild,activity,True,33.0,0,52.85203752912703,1
1003,36,4,15,2,cloudy,mild,dining,True,0.0,2,50.11686277413344,0
1003,36,4,18,3,bad,mild,work,True,0.0,2,109.20789387098466,0
1003,36,4,20,4,cloudy,mild,activity,False,805.0,0,49.7374100931621,3
1003,37,5,13,1,clear,cool,dining,True,452.0,2,48.105293541403036,3
1003,37,5,15,2,clear,cool,dining,True,238.0,2,62.410974808757544,3
1003,37,5,18,3,cloudy,cool,activity,False,172.0,0,46.204201247575114,2
1003,37,5,20,4,cloudy,cool,dining,True,0.0,0,91.45821204451991,0
1003,37,5,23,5,cloudy,cool,dining,True,0.0,0,0.0,0
1003,38,6,15,2,clear,cool,activity,True,2655.0,0,32.63090491081044,3
1003,38,6,18,3,cloudy,mild,activity,True,689.0,2,140.72529419687476,3
1003,38,6,20,4,cloudy,mild,work,False,907.0,0,91.60702428591276,3
1003,38,6,23,5,clear,mild,activity,True,0.0,0,80.24855016398158,0
1004,1,0,18,3,clear,hot,home,True,99.0,2,105.1454863691979,2
1004,1,0,20,4,clear,hot,home,True,27.0,1,144.23686098451412,1
1004,1,0,23,5,clear,hot,work,True,719.0,1,94.6599279990401,3
1004,2,1,11,1,clear,mild,home,True,0.0,1,32.85005979353021,0
1004,2,1,15,2,clear,hot,home,True,0.0,1,51.9373659873002,0
1004,2,1,18,3,clear,hot,home,True,18.0,2,120.60781647424247,1
1004,2,1,20,4,clear,hot,home,True,161.0,0,110.07220872973717,2
1004,2,1,23,5,clear,hot,dining,True,2235.0,1,195.9683527271759,3
1004,3,2,11,1,cloudy,mild,home,True,0.0,0,20.188370433047417,0
1004,3,2,15,2,clear,hot,work,True,19.0,0,58.298789746219526,1
1004,3,2,18,3,cloudy,hot,work,True,36.0,2,94.34409904766743,1
1004,3,2,20,4,cloudy,warm,dining,False,191.0,0,40.12214522667453,2
1004,3,2,23,5,cloudy,warm,home,True,0.0,1,47.19736836759074,0
1004,4,3,11,1,clear,mild,service,True,0.0,2,8.472187593034306,0
1004,4,3,15,2,clear,warm,home,True,2135.0,2,165.50834517750434,3
1004,4,3,18,3,clear,hot,home,True,133.0,1,0.0,2
1004,4,3,20,4,clear,hot,home,False,0.0,0,74.86780360010982,0
1004,4,3,23,5,clear,warm,shopping,True,0.0,1,40.47918799778805,0
1004,5,4,11,1,clear,mild,home,True,0.0,1,17.91248651193507,0
1004,5,4,15,2,clear,warm,dining,False,41.0,0,110.372124316764,1
1004,5,4,18,3,cloudy,hot,dining,True,398.0,0,144.61783787558056,3
1004,6,6,11,1,clear,warm,dining,True,0.0,2,56.78780901842953,0
1004,6,6,15,2,clear,warm,dining,True,0.0,2,0.0,0
1004,6,6,18,3,cloudy,hot,dining,True,179.0,1,223.2590310328132,2
1004,6,6,20,4,cloudy,hot,shopping,True,109.0,2,110.47932196373328,2
1004,6,6,23,5,clear,hot,service,False,1916.0,0,305.29469216885104,3
1004,7,0,11,1,clear,warm,dining,True,0.0,0,65.32272542126236,0
1004,7,0,15,2,cloudy,hot,shopping,False,276.0,0,57.155159216161614,3
1004,7,0,18,3,clear,warm,service,True,869.0,1,116.25844162130798,3
1004,7,0,20,4,cloudy,warm,service,False,159.0,0,101.54163477668106,2
1004,7,0,23,5,cloudy,warm,service,False,0.0,0,0.0,0
1004,8,1,11,1,clear,warm,dining,True,0.0,0,39.3516404544756,0
1004,8,1,15,2,clear,warm,dining,True,24.0,0,68.19001394661468,1
1004,8,1,18,3,clear,hot,dining,True,483.0,1,197.50835015101543,3
1004,8,1,20,4,clear,hot,dining,False,292.0,0,54.6775593923031,3
1004,8,1,23,5,clear,warm,shopping,False,1519.0,0,218.02821307496424,3
1004,9,2,11,1,clear,warm,dining,True,0.0,1,8.731788449276717,0
1004,9,2,15,2,clear,warm,dining,True,234.0,2,66.28215876760657,3
1004,9,2,18,3,cloudy,hot,shopping,False,31.0,0,0.0,1
1004,9,2,20,4,cloudy,warm,shopping,False,31.0,0,0.0,1
1004,9,2,23,5,cloudy,warm,service,False,121.0,0,64.42056480269858,2
1004,10,3,15,2,cloudy,mild,work,True,69.0,1,9.812071206443097,2
1004,10,3,18,3,clear,warm,work,True,0.0,1,70.81775787785163,0
1004,10,3,20,4,cloudy,warm,home,True,105.0,2,31.469741966757635,2
1004,10,3,23,5,cloudy,mild,work,True,262.0,2,91.20436633803388,3
1004,11,4,11,1,cloudy,cool,home,True,0.0,1,2.0652356424057547,0
1004,11,4,15,2,clear,warm,home,True,381.0,2,180.1235379390454,3
1004,11,4,18,3,cloudy,warm,home,True,140.0,1,51.40682599843471,2
1004,11,4,20,4,cloudy,warm,home,True,267.0,2,187.78056665348333,3
1004,11,4,23,5,cloudy,warm,service,True,69.0,0,73.71892387312074,2
1004,12,5,11,1,cloudy,mild,shopping,True,0.0,1,108.94981783981802,0
1004,12,5,15,2,cloudy,mild,shopping,True,638.0,1,72.52588560929567,3
1004,12,5,18,3,cloudy,warm,shopping,True,0.0,1,7.69689463524081,0
1004,12,5,20,4,cloudy,warm,service,False,105.0,0,55.24385922854111,2
1004,12,5,23,5,cloudy,warm,shopping,True,794.0,2,144.5942099949086,3
1004,13,6,11,1,cloudy,mild,shopping,True,0.0,2,0.0,0
1004,13,6,15,2,cloudy,warm,shopping,True,2989.0,1,50.22137351243636,3
1004,13,6,18,3,cloudy,warm,shopping,True,0.0,2,14.321014638360001,0
1004,13,6,20,4,clear,warm,shopping,False,384.0,0,66.02451601736371,3
1004,13,6,23,5,clear,warm,activity,False,434.0,0,164.3454761858265,3
1004,14,0,11,1,cloudy,mild,home,True,0.0,2,20.53087687697184,0
1004,14,0,15,2,cloudy,warm,home,True,0.0,0,0.0,0
1004,14,0,18,3,bad,warm,home,True,233.0,0,129.94746113553856,3
1004,14,0,20,4,cloudy,warm,home,True,0.0,2,18.26811425973779,0
1004,14,0,23,5,cloudy,warm,shopping,False,520.0,0,151.33540214790315,3
1004,15,1,11,1,cloudy,mild,home,True,0.0,0,0.0,0
1004,15,1,15,2,clear,warm,home,True,68.0,2,28.420969451982327,2
1004,15,1,18,3,cloudy,warm,home,False,19.0,0,24.621086636250137,1
1004,15,1,20,4,clear,warm,home,True,20.0,2,42.74588974843442,1
1004,15,1,23,5,clear,warm,home,False,0.0,0,41.69962800345917,0
1004,16,2,11,1,clear,cool,home,True,0.0,0,2.301223589280619,0
1004,16,2,15,2,cloudy,mild,dining,True,0.0,0,165.65895605590427,0
1004,16,2,18,3,cloudy,warm,home,True,138.0,0,42.8104766900218,2
1004,16,2,20,4,cloudy,warm,home,True,16.0,1,23.168102515964414,1
1004,16,2,23,5,cloudy,warm,work,True,158.0,2,58.57015679986684,2
1004,17,3,11,1,cloudy,mild,home,True,0.0,2,12.338908810020476,0
1004,17,3,15,2,clear,warm,home,True,937.0,0,309.050319294006,3
1004,17,3,18,3,clear,warm,home,True,282.0,0,155.56969538969804,3
1004,18,4,11,1,cloudy,mild,service,True,0.0,2,52.38916391335327,0
1004,18,4,15,2,cloudy,warm,home,True,1966.0,0,283.13708884229305,3
1004,18,4,18,3,cloudy,warm,home,True,868.0,1,192.45549956511178,3
1004,18,4,20,4,cloudy,hot,home,True,518.0,0,179.61413520164638,3
1004,18,4,23,5,cloudy,warm,home,True,1327.0,1,117.43332846034464,3
1004,19,5,11,1,cloudy,mild,shopping,True,20.0,0,69.13427973982469,1
1004,19,5,15,1,cloudy,hot,dining,False,0.0,0,37.7340641213521,0
1004,19,5,18,2,cloudy,hot,dining,True,1226.0,2,76.52392460523055,3
1004,19,5,20,3,cloudy,hot,dining,False,1450.0,0,197.6408230246164,3
1004,19,5,23,4,cloudy,warm,dining,True,144.0,2,138.19821378753926,2
1004,20,6,15,1,cloudy,mild,dining,True,2051.0,0,177.6057835726358,3
1004,20,6,18,2,cloudy,hot,service,False,1928.0,0,155.7347042941804,3
1004,20,6,20,3,cloudy,warm,service,True,1532.0,0,138.89792474385186,3
1004,20,6,23,4,cloudy,warm,dining,True,2241.0,2,93.91530271736652,3
1004,21,0,15,1,cloudy,mild,service,True,0.0,1,8.421698212594745,0
1004,21,0,18,2,cloudy,warm,shopping,True,51.0,0,76.12996804585693,2
1004,21,0,20,3,cloudy,warm,shopping,True,19.0,0,0.0,1
1004,21,0,23,4,bad,warm,dining,True,0.0,0,101.40235564426216,0
1004,22,2,15,1,cloudy,warm,shopping,True,447.0,1,148.24538850557144,3
1004,22,2,18,2,cloudy,warm,shopping,True,151.0,1,24.371147860130236,2
1004,22,2,20,3,cloudy,warm,shopping,False,138.0,0,130.5238901378009,2
1004,22,2,23,4,cloudy,warm,shopping,True,385.0,2,45.99602546328359,3
1004,23,3,15,1,cloudy,mild,shopping,True,453.0,2,120.96567388268744,3
1004,23,3,18,2,cloudy,mild,shopping,True,43.0,0,84.21148123627256,1
1004,23,3,20,3,cloudy,mild,shopping,True,219.0,2,145.29322849661744,3
1004,23,3,23,4,cloudy,mild,shopping,False,480.0,0,88.92846896527514,3
1004,24,4,15,1,cloudy,mild,dining,True,3098.0,2,133.92810018237347,3
1004,24,4,20,3,cloudy,mild,dining,True,1362.0,2,87.68264268674,3
1004,24,4,23,4,cloudy,mild,dining,False,2772.0,0,183.15468993885054,3
1004,25,5,12,1,cloudy,mild,dining,True,0.0,0,38.20630294929684,0
1004,25,5,16,2,cloudy,warm,dining,False,0.0,0,188.8050731646748,0
1004,25,5,19,3,cloudy,warm,dining,False,0.0,0,93.58427491355457,0
1004,25,5,21,4,cloudy,warm,dining,False,0.0,0,13.311672923048903,0
1004,26,6,0,5,cloudy,warm,dining,True,195.0,0,203.04880503271,2
1004,26,6,11,1,clear,cool,service,True,0.0,2,12.782269101588962,0
1004,26,6,15,2,clear,warm,activity,True,136.0,2,138.47096790515965,2
1004,26,6,18,3,cloudy,warm,dining,True,137.0,0,58.24459237754351,2
1004,26,6,20,4,cloudy,warm,dining,True,386.0,0,156.2672739570697,3
1004,26,6,23,5,cloudy,warm,activity,True,753.0,2,107.299558134789,3
1004,27,0,11,1,clear,cool,dining,True,0.0,0,41.31269287943168,0
1004,27,0,15,2,clear,mild,service,False,283.0,0,161.53844825309793,3
1004,27,0,18,3,cloudy,mild,dining,False,149.0,0,116.23045568475227,2
1004,27,0,23,5,cloudy,mild,work,True,239.0,2,148.39477695554865,3
1004,28,1,11,1,cloudy,cool,shopping,False,206.0,0,122.00201453804388,3
1004,28,1,15,2,cloudy,mild,shopping,True,243.0,1,1.292071686590532,3
1004,28,1,18,3,cloudy,mild,work,True,367.0,0,76.64301124180543,3
1004,28,1,20,4,cloudy,mild,activity,True,441.0,0,84.39891295341309,3
1004,28,1,23,5,cloudy,mild,activity,True,299.0,2,152.7257380595846,3
1004,29,2,11,1,cloudy,cool,dining,True,0.0,2,43.60487259456993,0
1004,29,2,15,2,cloudy,mild,service,True,153.0,0,38.19898023341071,2
1004,29,2,18,3,cloudy,mild,service,True,61.0,2,43.327139691359825,2
1004,29,2,20,4,cloudy,mild,service,False,19.0,0,103.8245472145451,1
1004,29,2,23,5,cloudy,mild,service,True,118.0,0,0.0,2
1004,30,3,11,1,clear,cool,activity,True,0.0,2,41.522670445168075,0
1004,30,3,15,2,clear,mild,service,True,400.0,2,99.19931764406081,3
1004,30,3,18,3,cloudy,mild,work,True,912.0,0,60.42004321441607,3
1004,30,3,20,4,cloudy,mild,service,True,319.0,1,105.89202424862107,3
1004,30,3,23,5,cloudy,mild,service,True,687.0,2,137.90876298424786,3
1004,31,4,11,1,bad,cool,dining,True,0.0,2,45.73260722428134,0
1004,31,4,15,2,cloudy,mild,work,True,197.0,2,79.66573808479342,2
1004,31,4,18,3,cloudy,warm,dining,True,721.0,1,149.58724305323173,3
1004,31,4,20,4,cloudy,warm,shopping,True,574.0,2,102.67619989651314,3
1004,32,5,11,1,bad,mild,service,True,0.0,1,34.40705542555155,0
1004,32,5,15,2,cloudy,mild,service,True,0.0,0,36.296038779441645,0
1004,32,5,18,3,cloudy,mild,service,True,677.0,2,88.5715112543337,3
1004,32,5,20,4,cloudy,warm,activity,False,897.0,0,101.85747324290716,3
1004,32,5,23,5,cloudy,mild,activity,True,711.0,2,139.4896657524281,3
1004,33,6,18,3,cloudy,warm,service,True,721.0,0,144.00078390690655,3
1004,33,6,20,4,cloudy,warm,service,True,816.0,1,25.87706874634995,3
1004,33,6,23,5,cloudy,warm,dining,False,78.0,0,148.63353773997017,2
1004,34,1,11,1,bad,mild,activity,True,0.0,0,15.410498651063675,0
1004,34,1,15,2,clear,hot,home,False,259.0,0,289.5119202447798,3
1004,34,1,18,3,clear,hot,dining,False,316.0,0,180.71205026239477,3
1004,35,2,11,1,bad,mild,service,True,0.0,2,0.0,0
1004,35,2,15,2,cloudy,warm,work,True,329.0,0,81.07252434980653,3
1004,35,2,18,3,clear,hot,dining,True,802.0,1,103.72805365903102,3
1004,35,2,20,4,clear,hot,work,False,79.0,0,56.55463567922453,2
1004,35,2,23,5,clear,warm,work,False,24.0,0,107.4896189042068,1
1004,36,3,11,1,clear,mild,service,True,0.0,0,0.0,0
1004,36,3,15,2,clear,hot,work,True,379.0,0,92.17600239113769,3
1004,36,3,18,3,clear,hot,service,True,170.0,2,83.47948836369022,2
1004,36,3,20,4,cloudy,warm,dining,True,357.0,2,61.356712878299334,3
1004,36,3,23,5,cloudy,mild,work,True,102.0,1,37.756526579805296,2
1004,37,4,18,3,cloudy,warm,work,True,118.0,0,95.65729940650965,2
1004,37,4,20,4,cloudy,warm,work,True,245.0,2,141.03524787697043,3
1004,37,4,23,5,cloudy,warm,service,True,90.0,2,75.64963235989202,2
1004,38,6,18,3,clear,hot,service,True,0.0,2,47.82356229858404,0
1004,38,6,20,4,clear,hot,service,True,176.0,1,51.67441484415641,2
1004,38,6,23,5,clear,hot,service,True,0.0,2,79.38077856250669,0
1004,39,0,18,3,clear,hot,service,True,248.0,0,211.67967456023973,3
1004,39,0,20,4,clear,hot,service,True,138.0,1,97.91046826260933,2
1004,39,0,23,5,clear,hot,service,True,309.0,2,38.908097859375815,3
1004,40,1,11,1,cloudy,mild,service,True,0.0,2,26.349757257864102,0
1004,40,1,15,2,clear,hot,work,True,0.0,2,59.99493836580281,0
1004,40,1,18,3,clear,hot,work,True,0.0,2,62.81538902629919,0
1004,40,1,20,4,cloudy,hot,work,True,103.0,0,36.36821983892257,2
1005,1,1,0,5,clear,warm,activity,True,381.0,0,141.89676985495464,3
1005,1,1,13,1,clear,warm,activity,True,0.0,2,42.12981022354023,0
1005,1,1,17,2,clear,hot,work,True,0.0,2,59.423583746677075,0
1005,1,1,19,3,clear,hot,work,True,128.0,1,74.89466910541181,2
1005,1,1,22,4,cloudy,hot,work,True,317.0,0,91.38828175217701,3
1005,2,2,0,5,clear,warm,activity,True,192.0,1,50.18032703297542,2
1005,2,2,13,1,clear,warm,activity,True,0.0,1,42.23976168776191,0
1005,2,2,17,2,clear,hot,work,True,0.0,0,52.09482297855135,0
1005,2,2,19,3,cloudy,hot,work,True,0.0,2,68.97170127883518,0
1005,2,2,22,4,cloudy,warm,activity,True,199.0,0,1.037014295130426,2
1005,3,3,0,5,cloudy,warm,shopping,False,527.0,0,137.79284694457223,3
1005,3,3,13,1,clear,warm,activity,True,0.0,0,31.312764897290137,0
1005,3,3,17,2,clear,warm,work,False,1359.0,0,84.55912754752036,3
1005,3,3,19,3,clear,hot,service,False,681.0,0,170.16329994534658,3
1005,3,3,22,4,clear,hot,activity,True,101.0,2,45.507622729933615,2
1005,4,4,0,5,clear,warm,activity,True,0.0,1,43.74117891752465,0
1005,4,4,13,1,clear,warm,activity,True,0.0,1,109.62480569130632,0
1005,4,4,17,2,clear,hot,activity,True,87.0,1,44.76751044066182,2
1005,4,4,19,3,cloudy,warm,activity,True,306.0,0,48.208959967979126,3
1005,4,4,22,4,clear,hot,activity,True,0.0,0,202.32798760426408,0
1005,5,5,0,5,clear,warm,shopping,False,300.0,0,173.62504510024277,3
1005,5,5,13,1,clear,warm,activity,True,0.0,0,0.0,0
1005,5,5,17,2,clear,warm,activity,True,0.0,0,76.97066531419206,0
1005,5,5,19,3,cloudy,hot,activity,True,0.0,0,0.7509116245116445,0
1005,5,5,22,4,cloudy,warm,activity,True,0.0,2,108.41259841426265,0
1005,6,6,0,5,clear,warm,shopping,True,281.0,0,150.01634683870552,3
1005,6,6,13,1,clear,warm,activity,True,0.0,1,9.882044622131632,0
1005,6,6,22,4,clear,hot,activity,False,493.0,0,133.37148309553788,3
1005,7,0,0,5,clear,hot,activity,True,44.0,2,71.13036181090638,1
1005,7,0,13,1,cloudy,mild,activity,True,0.0,1,57.690057785486005,0
1005,7,0,17,2,clear,warm,work,True,0.0,2,64.82502474093955,0
1005,7,0,19,3,cloudy,warm,work,True,0.0,2,75.37766078420026,0
1005,7,0,22,4,cloudy,warm,service,False,1085.0,0,103.67229479376023,3
1005,8,1,0,5,clear,warm,activity,True,0.0,0,121.47378507030544,0
1005,8,1,13,1,clear,mild,activity,True,96.0,2,84.31325429973789,2
1005,8,1,17,2,clear,warm,work,True,0.0,1,86.61167060442989,0
