day_slot,is_randomized,weather,temperature,location,activity,jbsteps30pre_bucket,send,response,user_id,study_day,is_weekday,activity_level,zero_tendency,jbsteps30pre,uid
1,True,MostlyCloudy,temp_mild,Home,STILL,steps_zero,2,good,3,3,True,low,frequent,0,3
2,True,Clear,temp_warm,Home,STILL,steps_q3,2,no_response,3,3,True,low,frequent,115,3
5,False,Overcast,temp_warm,Home,STILL,steps_q7,0,no_send,3,3,True,low,frequent,374,3
1,True,Clear,temp_cool,University,STILL,steps_zero,1,no_response,3,5,True,low,frequent,0,3
2,True,PartlyCloudy,temp_mild,University,STILL,steps_high,2,bad,3,5,True,low,frequent,971,3
3,False,PartlyCloudy,temp_mild,Store,STILL,steps_q7,0,no_send,3,5,True,low,frequent,412,3
4,True,Clear,temp_warm,University,STILL,steps_q6,2,bad,3,5,True,low,frequent,263,3
5,False,Clear,temp_mild,Home,STILL,steps_q6,0,no_send,3,5,True,low,frequent,233,3
1,False,Overcast,temp_warm,Home,STILL,steps_q2,0,no_send,3,7,False,low,frequent,40,3
2,False,Overcast,temp_hot,Home,STILL,steps_zero,0,no_send,3,7,False,low,frequent,0,3
3,False,Overcast,temp_warm,University,STILL,steps_zero,0,no_send,3,7,False,low,frequent,0,3
4,True,Clear,temp_hot,Home,STILL,steps_q5,2,bad,3,7,False,low,frequent,166,3
5,True,Clear,temp_hot,Home,STILL,steps_zero,1,no_response,3,7,False,low,frequent,0,3
1,False,MostlyCloudy,temp_warm,University,STILL,steps_q4,0,no_send,3,9,True,low,frequent,131,3
2,False,Clear,temp_hot,Home,STILL,steps_zero,0,no_send,3,9,True,low,frequent,0,3
3,True,Clear,temp_hot,Work,STILL,steps_q5,2,good,3,9,True,low,frequent,218,3
4,True,Clear,temp_hot,Work,STILL,steps_q6,2,no_response,3,9,True,low,frequent,233,3
5,False,Clear,temp_hot,Work,STILL,steps_q6,0,no_send,3,9,True,low,frequent,258,3
2,True,PartlyCloudy,temp_cool,Healthcare,STILL,steps_q8,1,good,3,12,True,low,frequent,506,3
3,True,PartlyCloudy,temp_mild,Work,STILL,steps_q6,2,no_response,3,12,True,low,frequent,300,3
4,False,MostlyCloudy,temp_cool,Healthcare,STILL,steps_high,0,no_send,3,12,True,low,frequent,1021,3
5,False,PartlyCloudy,temp_cool,Healthcare,STILL,steps_zero,0,no_send,3,12,True,low,frequent,0,3
1,True,Overcast,temp_cold,Home,STILL,steps_zero,0,no_send,3,13,False,low,frequent,0,3
2,False,Overcast,temp_cold,Home,STILL,steps_zero,0,no_send,3,13,False,low,frequent,0,3
3,False,Rain,temp_cold,Home,STILL,steps_zero,0,no_send,3,13,False,low,frequent,0,3
4,True,Overcast,temp_cold,Home,STILL,steps_q6,2,no_response,3,13,False,low,frequent,277,3
1,True,Overcast,temp_cool,Work,STILL,steps_zero,2,good,3,15,True,low,frequent,0,3
2,True,Overcast,temp_cool,Store,STILL,steps_zero,1,no_response,3,15,True,low,frequent,0,3
3,True,MostlyCloudy,temp_mild,Restaurant,STILL,steps_q6,1,no_response,3,15,True,low,frequent,306,3
4,True,MostlyCloudy,temp_mild,Work,STILL,steps_zero,2,good,3,15,True,low,frequent,0,3
1,True,Clear,temp_cool,Store,STILL,steps_q3,1,no_response,3,18,True,low,frequent,88,3
2,True,Clear,temp_cold,Store,STILL,steps_q2,1,good,3,18,True,low,frequent,72,3
3,True,Clear,temp_cold,Store,STILL,steps_q4,2,good,3,18,True,low,frequent,118,3
4,False,Clear,temp_cold,Healthcare,STILL,steps_q6,0,no_send,3,18,True,low,frequent,298,3
5,True,Clear,temp_cool,Store,STILL,steps_q3,2,bad,3,18,True,low,frequent,94,3
1,True,Clear,temp_mild,Store,STILL,steps_q6,2,no_response,3,19,True,low,frequent,247,3
2,False,Clear,temp_mild,Store,STILL,steps_zero,0,no_send,3,19,True,low,frequent,0,3
3,True,Clear,temp_mild,Store,STILL,steps_q4,1,good,3,19,True,low,frequent,151,3
4,False,Clear,temp_mild,Store,STILL,steps_q3,0,no_send,3,19,True,low,frequent,85,3
5,False,Clear,temp_mild,Store,STILL,steps_q1,0,no_send,3,19,True,low,frequent,15,3
1,True,Overcast,temp_cool,Home,STILL,steps_zero,2,no_response,3,23,True,low,frequent,0,3
2,False,Rain,temp_cool,Work,STILL,steps_zero,0,no_send,3,23,True,low,frequent,0,3
3,True,Overcast,temp_cool,Home,STILL,steps_q6,1,no_response,3,23,True,low,frequent,238,3
4,False,Overcast,temp_cool,Home,STILL,steps_zero,0,no_send,3,23,True,low,frequent,0,3
5,True,Overcast,temp_cool,Home,STILL,steps_q1,2,no_response,3,23,True,low,frequent,35,3
1,False,Overcast,temp_cold,Work,STILL,steps_zero,0,no_send,3,24,True,low,frequent,0,3
2,True,Overcast,temp_cold,Work,STILL,steps_q7,2,no_response,3,24,True,low,frequent,389,3
3,False,MostlyCloudy,temp_cold,Work,STILL,steps_zero,0,no_send,3,24,True,low,frequent,0,3
4,True,Overcast,temp_cool,Work,STILL,steps_q6,1,no_response,3,24,True,low,frequent,261,3
5,True,Overcast,temp_cool,Home,STILL,steps_q3,1,no_response,3,24,True,low,frequent,88,3
1,True,Clear,temp_warm,Healthcare,STILL,steps_zero,2,good,3,27,False,low,frequent,0,3
2,True,Clear,temp_hot,Healthcare,STILL,steps_zero,1,no_response,3,27,False,low,frequent,0,3
3,True,Clear,temp_hot,Healthcare,STILL,steps_q7,1,no_response,3,27,False,low,frequent,328,3
4,True,Clear,temp_warm,Healthcare,STILL,steps_q1,1,no_response,3,27,False,low,frequent,19,3
5,False,Clear,temp_hot,Healthcare,STILL,steps_q1,0,no_send,3,27,False,low,frequent,20,3
1,True,Overcast,temp_cold,Home,STILL,steps_q8,1,no_response,3,30,True,low,frequent,805,3
2,True,Clear,temp_cold,University,STILL,steps_q5,1,no_response,3,30,True,low,frequent,182,3
3,True,PartlyCloudy,temp_cold,Park,STILL,steps_q5,1,no_response,3,30,True,low,frequent,229,3
4,True,PartlyCloudy,temp_cold,Work,STILL,steps_q2,1,no_response,3,30,True,low,frequent,40,3
5,False,Clear,temp_cold,Home,STILL,steps_q6,0,no_send,3,30,True,low,frequent,233,3
1,False,Clear,temp_cold,Home,STILL,steps_q1,0,no_send,3,31,True,low,frequent,36,3
2,False,Overcast,temp_cold,Work,STILL,steps_q2,2,no_response,3,31,True,low,frequent,41,3
3,True,PartlyCloudy,temp_cold,Home,STILL,steps_zero,1,no_response,3,31,True,low,frequent,0,3
4,True,Overcast,temp_cold,Work,STILL,steps_q4,1,no_response,3,31,True,low,frequent,122,3
5,True,PartlyCloudy,temp_cold,Home,STILL,steps_q8,2,good,3,31,True,low,frequent,491,3
1,False,Clear,temp_cool,Work,STILL,steps_q2,0,no_send,3,32,True,low,frequent,61,3
2,True,Clear,temp_hot,Store,STILL,steps_q3,2,no_response,3,32,True,low,frequent,89,3
3,True,Clear,temp_hot,Work,STILL,steps_zero,2,bad,3,32,True,low,frequent,0,3
4,True,Clear,temp_warm,Restaurant,ON_MOVE,steps_q6,0,no_send,3,32,True,low,frequent,236,3
1,True,Clear,temp_cool,Store,STILL,steps_q2,2,no_response,3,35,False,low,frequent,60,3
2,True,Clear,temp_cold,Healthcare,STILL,steps_q1,1,no_response,3,35,False,low,frequent,33,3
3,False,Clear,temp_cold,FurnitureStore,STILL,steps_q7,0,no_send,3,35,False,low,frequent,378,3
4,False,Clear,temp_cool,Healthcare,STILL,steps_q6,0,no_send,3,35,False,low,frequent,234,3
5,False,Clear,temp_cool,Healthcare,STILL,steps_q5,0,no_send,3,35,False,low,frequent,200,3
1,False,Rain,temp_cool,Home,STILL,steps_zero,0,no_send,3,36,True,low,frequent,0,3
2,True,Overcast,temp_mild,Home,STILL,steps_zero,1,no_response,3,36,True,low,frequent,0,3
3,True,Overcast,temp_mild,Work,STILL,steps_zero,1,good,3,36,True,low,frequent,0,3
4,True,Overcast,temp_mild,Park,STILL,steps_q6,1,good,3,36,True,low,frequent,247,3
5,False,Overcast,temp_mild,Home,STILL,steps_high,0,no_send,3,36,True,low,frequent,2327,3
1,True,Overcast,temp_cool,Home,STILL,steps_zero,1,good,3,37,True,low,frequent,0,3
2,False,Overcast,temp_cool,University,STILL,steps_q6,0,no_send,3,37,True,low,frequent,245,3
3,False,Overcast,temp_cool,University,STILL,steps_q2,0,no_send,3,37,True,low,frequent,38,3
4,False,Overcast,temp_cool,University,STILL,steps_q2,0,no_send,3,37,True,low,frequent,45,3
5,True,Overcast,temp_cool,Home,STILL,steps_q8,2,good,3,37,True,low,frequent,661,3
1,False,Clear,temp_cold,Restaurant,STILL,steps_q8,2,no_response,3,40,True,low,frequent,618,3
4,True,Clear,temp_cold,Work,STILL,steps_zero,2,no_response,3,40,True,low,frequent,0,3
5,True,Clear,temp_cold,Work,STILL,steps_zero,2,no_response,3,40,True,low,frequent,0,3
1,False,Overcast,temp_cool,Home,STILL,steps_zero,2,good,3,41,False,low,frequent,0,3
2,True,Overcast,temp_cool,Home,STILL,steps_zero,1,good,3,41,False,low,frequent,0,3
3,True,Overcast,temp_cool,Park,STILL,steps_q5,1,good,3,41,False,low,frequent,201,3
4,True,MostlyCloudy,temp_cool,Home,STILL,steps_q6,2,bad,3,41,False,low,frequent,269,3
5,True,Overcast,temp_cool,Home,STILL,steps_zero,1,good,3,41,False,low,frequent,0,3
1,True,Overcast,temp_mild,Restaurant,STILL,steps_q2,1,no_response,4,1,True,low,common,49,4
2,True,Fog,temp_mild,Work,STILL,steps_q1,2,no_response,4,1,True,low,common,14,4
3,False,Fog,temp_mild,Work,STILL,steps_q7,0,no_send,4,1,True,low,common,390,4
4,True,Overcast,temp_mild,Work,STILL,steps_q1,2,bad,4,1,True,low,common,33,4
5,False,MostlyCloudy,temp_mild,Restaurant,ON_MOVE,steps_zero,0,no_send,4,1,True,low,common,0,4
1,False,Clear,temp_mild,Home,STILL,steps_zero,0,no_send,4,3,True,low,common,0,4
2,True,Clear,temp_mild,Home,STILL,steps_q1,1,bad,4,3,True,low,common,20,4
3,False,Clear,temp_mild,Home,STILL,steps_zero,0,no_send,4,3,True,low,common,0,4
4,True,Clear,temp_mild,Home,STILL,steps_zero,1,no_response,4,3,True,low,common,0,4
5,False,Clear,temp_mild,Home,STILL,steps_q5,0,no_send,4,3,True,low,common,179,4
1,True,Clear,temp_cold,Healthcare,STILL,steps_zero,1,good,4,5,True,low,common,0,4
2,True,Clear,temp_cool,Healthcare,STILL,steps_zero,1,good,4,5,True,low,common,0,4
3,False,PartlyCloudy,temp_cold,Healthcare,STILL,steps_q7,0,no_send,4,5,True,low,common,335,4
4,False,Clear,temp_cold,Healthcare,STILL,steps_q7,0,no_send,4,5,True,low,common,436,4
5,True,Clear,temp_cool,Store,STILL,steps_q1,2,bad,4,5,True,low,common,18,4
1,False,PartlyCloudy,temp_warm,Park,STILL,steps_q1,0,no_send,4,6,False,low,common,23,4
2,False,Overcast,temp_warm,Restaurant,STILL,steps_q4,0,no_send,4,6,False,low,common,121,4
3,True,Overcast,temp_warm,University,STILL,steps_zero,2,bad,4,6,False,low,common,0,4
4,True,Overcast,temp_warm,University,STILL,steps_q4,2,bad,4,6,False,low,common,119,4
5,False,Overcast,temp_mild,Restaurant,STILL,steps_zero,0,no_send,4,6,False,low,common,0,4
1,True,Clear,temp_cool,University,STILL,steps_q3,1,good,4,8,True,low,common,101,4
2,True,MostlyCloudy,temp_cold,University,STILL,steps_q7,2,good,4,8,True,low,common,415,4
3,True,Overcast,temp_cold,Home,STILL,steps_q1,1,no_response,4,8,True,low,common,19,4
4,False,Overcast,temp_cold,Home,STILL,steps_q3,0,no_send,4,8,True,low,common,112,4
5,True,PartlyCloudy,temp_cold,Home,STILL,steps_q2,2,good,4,8,True,low,common,38,4
1,True,MostlyCloudy,temp_cool,Home,STILL,steps_zero,1,bad,4,9,True,low,common,0,4
2,True,Overcast,temp_cold,Work,STILL,steps_q2,2,no_response,4,9,True,low,common,45,4
4,True,Overcast,temp_cold,Work,STILL,steps_zero,2,good,4,9,True,low,common,0,4
5,False,Clear,temp_cold,Work,STILL,steps_q8,0,no_send,4,9,True,low,common,472,4
1,True,MostlyCloudy,temp_freezing,University,STILL,steps_q2,1,bad,4,10,True,low,common,70,4
2,True,Overcast,temp_freezing,Work,STILL,steps_q6,2,no_response,4,10,True,low,common,290,4
3,False,Overcast,temp_freezing,Work,STILL,steps_q3,0,no_send,4,10,True,low,common,91,4
4,False,Overcast,temp_freezing,Work,STILL,steps_zero,0,no_send,4,10,True,low,common,0,4
5,True,MostlyCloudy,temp_cold,Store,ON_MOVE,steps_q6,0,no_send,4,10,True,low,common,312,4
1,False,MostlyCloudy,temp_cool,Work,STILL,steps_q7,0,no_send,4,11,True,low,common,393,4
2,False,Overcast,temp_cool,Healthcare,STILL,steps_q4,0,no_send,4,11,True,low,common,145,4
3,False,MostlyCloudy,temp_cool,University,STILL,steps_q2,0,no_send,4,11,True,low,common,62,4
4,True,Overcast,temp_cool,Work,STILL,steps_q2,2,good,4,11,True,low,common,44,4
5,True,Overcast,temp_cool,Work,STILL,steps_zero,2,good,4,11,True,low,common,0,4
1,True,Overcast,temp_cold,Home,STILL,steps_q3,2,good,4,15,True,low,common,106,4
2,True,MostlyCloudy,temp_cold,Home,STILL,steps_q1,2,good,4,15,True,low,common,1,4
3,True,Clear,temp_cold,Home,STILL,steps_q1,1,no_response,4,15,True,low,common,24,4
4,False,Clear,temp_cold,Home,STILL,steps_q7,0,no_send,4,15,True,low,common,413,4
5,False,Clear,temp_cold,Home,STILL,steps_q4,0,no_send,4,15,True,low,common,137,4
1,False,Clear,temp_mild,Home,STILL,steps_zero,0,no_send,4,16,True,low,common,0,4
2,False,Clear,temp_mild,Home,STILL,steps_zero,0,no_send,4,16,True,low,common,0,4
3,True,MostlyCloudy,temp_mild,Work,STILL,steps_q2,1,no_response,4,16,True,low,common,69,4
4,True,MostlyCloudy,temp_mild,Work,STILL,steps_q1,2,no_response,4,16,True,low,common,30,4
5,True,Clear,temp_warm,Work,STILL,steps_zero,1,no_response,4,16,True,low,common,0,4
1,True,Clear,temp_hot,University,STILL,steps_zero,1,good,4,18,True,low,common,0,4
2,True,Clear,temp_warm,FurnitureStore,STILL,steps_q2,2,no_response,4,18,True,low,common,42,4
3,True,Clear,temp_warm,FurnitureStore,STILL,steps_q6,1,good,4,18,True,low,common,240,4
4,False,Clear,temp_hot,Work,STILL,steps_zero,0,no_send,4,18,True,low,common,0,4
5,True,Clear,temp_warm,Healthcare,STILL,steps_q3,2,no_response,4,18,True,low,common,105,4
2,True,Clear,temp_cold,Work,STILL,steps_q5,2,no_response,4,19,True,low,common,225,4
3,True,Clear,temp_cool,Work,STILL,steps_q7,2,no_response,4,19,True,low,common,340,4
4,True,Clear,temp_cold,Work,STILL,steps_zero,1,good,4,19,True,low,common,0,4
5,True,Clear,temp_cool,Store,STILL,steps_q3,2,no_response,4,19,True,low,common,115,4
1,False,Overcast,temp_cool,Home,STILL,steps_q4,0,no_send,4,20,False,low,common,149,4
2,True,Overcast,temp_cool,Home,STILL,steps_q1,2,no_response,4,20,False,low,common,19,4
3,False,PartlyCloudy,temp_cool,Home,STILL,steps_q7,0,no_send,4,20,False,low,common,339,4
4,True,Overcast,temp_cool,Home,STILL,steps_q4,2,no_response,4,20,False,low,common,156,4
5,False,PartlyCloudy,temp_cool,Home,STILL,steps_zero,0,no_send,4,20,False,low,common,0,4
1,False,Overcast,temp_mild,University,STILL,steps_zero,0,no_send,4,21,False,low,common,0,4
2,False,Overcast,temp_mild,University,STILL,steps_zero,0,no_send,4,21,False,low,common,0,4
3,True,Overcast,temp_mild,Home,STILL,steps_q8,1,no_response,4,21,False,low,common,501,4
4,True,Overcast,temp_mild,Restaurant,STILL,steps_q3,2,no_response,4,21,False,low,common,85,4
5,False,Overcast,temp_mild,Unknown,STILL,steps_q5,0,no_send,4,21,False,low,common,175,4
1,True,MostlyCloudy,temp_mild,Home,STILL,steps_zero,2,no_response,4,22,True,low,common,0,4
2,True,Overcast,temp_mild,Home,STILL,steps_q1,1,good,4,22,True,low,common,2,4
3,False,Overcast,temp_mild,Home,STILL,steps_q5,0,no_send,4,22,True,low,common,191,4
4,True,Overcast,temp_mild,Home,STILL,steps_q5,2,good,4,22,True,low,common,202,4
5,True,MostlyCloudy,temp_mild,Home,STILL,steps_q4,2,good,4,22,True,low,common,132,4
1,False,Clear,temp_mild,Work,STILL,steps_zero,0,no_send,4,23,True,low,common,0,4
2,True,Clear,temp_mild,Store,STILL,steps_zero,1,bad,4,23,True,low,common,0,4
3,True,Clear,temp_cool,Home,STILL,steps_q4,2,good,4,23,True,low,common,148,4
4,True,Clear,temp_mild,Home,STILL,steps_high,2,good,4,23,True,low,common,3013,4
5,True,Clear,temp_mild,Home,STILL,steps_q4,2,no_response,4,23,True,low,common,151,4
3,False,Overcast,temp_cool,University,STILL,steps_zero,0,no_send,4,25,True,low,common,0,4
4,True,Overcast,temp_cool,Home,STILL,steps_zero,2,no_response,4,25,True,low,common,0,4
5,False,Overcast,temp_cool,Home,STILL,steps_q1,0,no_send,4,25,True,low,common,2,4
1,False,Overcast,temp_cool,University,STILL,steps_zero,0,no_send,4,31,True,low,common,0,4
2,True,MostlyCloudy,temp_cold,University,STILL,steps_q6,2,no_response,4,31,True,low,common,261,4
3,True,Overcast,temp_cool,University,STILL,steps_zero,2,no_response,4,31,True,low,common,0,4
4,True,Overcast,temp_cool,Work,STILL,steps_q3,1,no_response,4,31,True,low,common,78,4
5,True,Clear,temp_cool,Work,STILL,steps_q3,1,good,4,31,True,low,common,99,4
1,True,Rain,temp_cool,Home,STILL,steps_q8,1,no_response,4,39,True,low,common,677,4
2,True,Overcast,temp_cool,Home,STILL,steps_q1,2,no_response,4,39,True,low,common,16,4
3,True,Overcast,temp_cool,Home,STILL,steps_q4,2,good,4,39,True,low,common,151,4
4,True,MostlyCloudy,temp_cool,Home,STILL,steps_high,2,no_response,4,39,True,low,common,826,4
5,False,MostlyCloudy,temp_cool,Home,STILL,steps_zero,0,no_send,4,39,True,low,common,0,4
1,True,Overcast,temp_mild,Store,STILL,steps_zero,2,no_response,4,41,False,low,common,0,4
2,False,Overcast,temp_mild,Store,STILL,steps_q5,0,no_send,4,41,False,low,common,191,4
4,False,Overcast,temp_mild,Store,STILL,steps_q2,0,no_send,4,41,False,low,common,60,4
5,True,Overcast,temp_mild,Store,STILL,steps_q4,1,bad,4,41,False,low,common,146,4
1,True,Clear,temp_hot,Home,STILL,steps_q3,2,no_response,4,42,False,low,common,86,4
2,True,Clear,temp_warm,Store,STILL,steps_zero,1,no_response,4,42,False,low,common,0,4
3,True,Clear,temp_warm,Home,STILL,steps_q6,2,no_response,4,42,False,low,common,268,4
4,True,Clear,temp_warm,Home,STILL,steps_q2,2,no_response,4,42,False,low,common,40,4
5,False,Clear,temp_hot,Home,STILL,steps_q3,0,no_send,4,42,False,low,common,109,4
1,False,Clear,temp_cool,Home,STILL,steps_q7,0,no_send,5,3,True,mid,frequent,392,5
3,False,MostlyCloudy,temp_cool,Home,STILL,steps_q3,0,no_send,5,3,True,mid,frequent,91,5
5,True,Clear,temp_cool,Home,STILL,steps_high,1,good,5,3,True,mid,frequent,1418,5
3,True,Clear,temp_hot,University,STILL,steps_q2,2,no_response,5,4,True,mid,frequent,54,5
4,True,Clear,temp_hot,University,STILL,steps_q3,1,bad,5,4,True,mid,frequent,89,5
5,False,Clear,temp_hot,University,STILL,steps_q1,0,no_send,5,4,True,mid,frequent,20,5
1,True,MostlyCloudy,temp_cool,Home,STILL,steps_q3,2,no_response,5,7,False,mid,frequent,88,5
2,True,Clear,temp_cool,Park,STILL,steps_q1,1,no_response,5,7,False,mid,frequent,26,5
3,True,Overcast,temp_cool,Home,STILL,steps_q8,2,no_response,5,7,False,mid,frequent,479,5
4,True,Overcast,temp_cool,Home,STILL,steps_q5,1,no_response,5,7,False,mid,frequent,168,5
5,False,Clear,temp_cool,Home,STILL,steps_q1,2,no_response,5,7,False,mid,frequent,19,5
1,True,Clear,temp_cold,ElectronicsStore,STILL,steps_q6,2,good,5,8,True,mid,frequent,253,5
2,False,Clear,temp_mild,Healthcare,STILL,steps_q7,0,no_send,5,8,True,mid,frequent,424,5
3,True,Clear,temp_mild,Store,STILL,steps_q1,2,no_response,5,8,True,mid,frequent,20,5
5,False,Clear,temp_hot,Healthcare,STILL,steps_q5,0,no_send,5,8,True,mid,frequent,201,5
3,False,PartlyCloudy,temp_hot,Home,STILL,steps_q3,0,no_send,5,11,True,mid,frequent,82,5
4,True,MostlyCloudy,temp_hot,Work,STILL,steps_q5,1,good,5,11,True,mid,frequent,170,5
5,True,MostlyCloudy,temp_hot,Home,STILL,steps_q8,1,good,5,11,True,mid,frequent,638,5
1,False,MostlyCloudy,temp_hot,Healthcare,STILL,steps_zero,0,no_send,5,12,True,mid,frequent,0,5
2,False,MostlyCloudy,temp_hot,Restaurant,STILL,steps_q5,0,no_send,5,12,True,mid,frequent,205,5
3,True,Clear,temp_hot,Store,STILL,steps_q2,1,good,5,12,True,mid,frequent,40,5
4,True,MostlyCloudy,temp_warm,Restaurant,STILL,steps_q5,1,no_response,5,12,True,mid,frequent,229,5
5,False,Clear,temp_hot,Healthcare,STILL,steps_q8,0,no_send,5,12,True,mid,frequent,627,5
1,True,Overcast,temp_cool,Store,STILL,steps_q2,1,no_response,5,13,False,mid,frequent,67,5
2,True,Clear,temp_mild,Store,STILL,steps_q7,1,no_response,5,13,False,mid,frequent,324,5
3,False,Clear,temp_cool,Store,STILL,steps_zero,0,no_send,5,13,False,mid,frequent,0,5
4,False,Clear,temp_warm,University,STILL,steps_q3,0,no_send,5,13,False,mid,frequent,78,5
5,False,Clear,temp_mild,University,STILL,steps_q7,0,no_send,5,13,False,mid,frequent,428,5
1,True,PartlyCloudy,temp_mild,Home,STILL,steps_zero,2,good,5,16,True,mid,frequent,0,5
2,True,MostlyCloudy,temp_mild,University,ON_MOVE,steps_zero,0,no_send,5,16,True,mid,frequent,0,5
3,True,Overcast,temp_mild,University,STILL,steps_q2,1,no_response,5,16,True,mid,frequent,37,5
4,True,Overcast,temp_mild,Store,STILL,steps_high,2,good,5,16,True,mid,frequent,1748,5
5,True,MostlyCloudy,temp_mild,Restaurant,ON_MOVE,steps_zero,0,no_send,5,16,True,mid,frequent,0,5
1,True,Clear,temp_cool,Work,STILL,steps_q7,1,no_response,5,17,True,mid,frequent,378,5
2,True,PartlyCloudy,temp_mild,University,STILL,steps_zero,2,no_response,5,17,True,mid,frequent,0,5
3,False,Clear,temp_mild,Restaurant,STILL,steps_q7,0,no_send,5,17,True,mid,frequent,335,5
4,False,MostlyCloudy,temp_mild,Work,STILL,steps_zero,0,no_send,5,17,True,mid,frequent,0,5
5,True,MostlyCloudy,temp_mild,Store,STILL,steps_q1,1,good,5,17,True,mid,frequent,25,5
1,True,Rain,temp_cool,Home,STILL,steps_q2,2,good,5,18,True,mid,frequent,41,5
2,False,Overcast,temp_cold,Home,STILL,steps_q4,0,no_send,5,18,True,mid,frequent,143,5
3,False,Clear,temp_cool,Home,STILL,steps_q8,0,no_send,5,18,True,mid,frequent,762,5
4,True,PartlyCloudy,temp_cool,University,STILL,steps_q6,2,bad,5,18,True,mid,frequent,294,5
5,False,Overcast,temp_cold,University,STILL,steps_q4,0,no_send,5,18,True,mid,frequent,142,5
1,True,MostlyCloudy,temp_mild,Healthcare,STILL,steps_zero,1,no_response,5,21,False,mid,frequent,0,5
2,True,Overcast,temp_warm,Healthcare,STILL,steps_q7,2,bad,5,21,False,mid,frequent,371,5
3,True,PartlyCloudy,temp_hot,Healthcare,STILL,steps_q8,1,good,5,21,False,mid,frequent,575,5
4,True,Clear,temp_hot,Healthcare,STILL,steps_zero,2,no_response,5,21,False,mid,frequent,0,5
5,False,Overcast,temp_warm,Restaurant,STILL,steps_high,0,no_send,5,21,False,mid,frequent,1818,5
2,False,Clear,temp_cool,Work,STILL,steps_q8,0,no_send,5,22,True,mid,frequent,618,5
4,True,Clear,temp_cool,Store,STILL,steps_q7,2,no_response,5,22,True,mid,frequent,429,5
5,True,Clear,temp_cool,Home,STILL,steps_q3,1,no_response,5,22,True,mid,frequent,87,5
1,False,Rain,temp_mild,University,STILL,steps_zero,0,no_send,5,24,True,mid,frequent,0,5
