decision_datetime,is.randomized,snooze.status,intransit,avail,send,returned.message,response,dec.precipitation.chance,uid,decision_idx_nogap,decision_date,decision_slot,steps30,steps30pre,steps10,weather,temp,loc
2015-09-10 16:31:23,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,0.0,1,150.0,2015-09-10,2.0,842.0,156.0,147.0,clear,warm,shopping
2015-09-10 18:31:41,True,False,False,True,2,Its a pretty great outside this afternoon How about a walk around the block to enjoy the fresh air,no_response,0.0,1,151.0,2015-09-10,3.0,97.0,64.0,0.0,clear,warm,service
2015-09-10 21:31:06,True,False,True,False,0,donotnotify,no_send,0.0,1,152.0,2015-09-10,4.0,437.0,74.0,266.0,clear,warm,activity
2015-09-10 23:31:55,True,False,False,True,1,What about hiding the remote tonight Adjusting the channel and volume manually keep you moving just a bit while you relax,no_response,0.0,1,153.0,2015-09-10,5.0,63.0,0.0,14.0,clear,warm,home
2015-09-11 10:31:31,True,False,False,True,1,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,no_response,0.0,1,154.0,2015-09-11,1.0,0.0,0.0,0.0,cloudy,cool,home
2015-09-11 16:32:03,False,True,False,False,0,donotnotify,no_send,57.0,1,155.0,2015-09-11,2.0,0.0,1.0,0.0,bad,mild,home
2015-09-11 18:31:31,True,True,False,False,0,donotnotify,no_send,47.0,1,156.0,2015-09-11,3.0,0.0,0.0,0.0,bad,mild,home
2015-09-11 21:31:33,True,False,False,True,2,The sky is blue and calling to you Will you answer it with a refreshing stroll,no_response,15.0,1,157.0,2015-09-11,4.0,0.0,4.0,0.0,cloudy,mild,home
2015-09-11 23:32:05,True,False,False,True,2,Strength is as important as physical activity Tonight could you find 5 core leg or arm exercises online to try,no_response,15.0,1,158.0,2015-09-11,5.0,0.0,0.0,0.0,cloudy,mild,home
2015-09-12 10:31:40,False,False,False,True,0,donotnotify,no_send,0.0,1,159.0,2015-09-12,1.0,23.0,0.0,0.0,cloudy,cool,home
2015-09-12 16:31:24,False,False,False,True,0,donotnotify,no_send,0.0,1,160.0,2015-09-12,2.0,94.0,33.0,0.0,cloudy,cool,dining
2015-09-12 18:31:01,False,False,False,True,0,donotnotify,no_send,15.0,1,161.0,2015-09-12,3.0,0.0,5.0,0.0,cloudy,cool,shopping
2015-09-12 21:31:02,False,False,True,False,0,donotnotify,no_send,15.0,1,162.0,2015-09-12,4.0,61.0,174.0,61.0,cloudy,cool,shopping
2015-09-12 23:32:04,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,15.0,1,163.0,2015-09-12,5.0,0.0,0.0,0.0,cloudy,cool,service
2015-09-14 10:31:05,False,False,False,True,0,donotnotify,no_send,0.0,1,169.0,2015-09-14,1.0,21.0,20.0,0.0,clear,cool,home
2015-09-14 21:31:30,False,False,False,True,0,donotnotify,no_send,0.0,1,172.0,2015-09-14,4.0,8.0,0.0,5.0,clear,hot,home
2015-09-14 23:31:41,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,0.0,1,173.0,2015-09-14,5.0,0.0,0.0,0.0,clear,warm,home
2015-09-15 10:31:05,False,False,False,True,0,donotnotify,no_send,0.0,1,174.0,2015-09-15,1.0,9.0,19.0,9.0,cloudy,cool,home
2015-09-15 16:31:30,True,False,False,True,2,Our bodies are made to move Even 3 minutes of walking around your building can make a difference Can you take a 3minute break,no_response,0.0,1,175.0,2015-09-15,2.0,2.0,0.0,2.0,clear,warm,work
2015-09-15 18:32:00,False,False,True,False,0,donotnotify,no_send,0.0,1,176.0,2015-09-15,3.0,1533.0,1105.0,1039.0,clear,warm,service
2015-07-25 00:31:26,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,0.0,2,3.0,2015-07-25,5.0,23.0,0.0,0.0,clear,warm,service
2015-07-25 12:31:44,False,False,False,True,0,donotnotify,no_send,0.0,2,4.0,2015-07-25,1.0,356.0,293.0,181.0,clear,warm,shopping
2015-07-25 22:01:12,True,False,True,False,0,donotnotify,no_send,30.0,2,7.0,2015-07-25,4.0,935.0,0.0,0.0,cloudy,hot,service
2015-07-26 00:31:31,False,False,False,True,0,donotnotify,no_send,53.0,2,8.0,2015-07-26,5.0,0.0,933.0,0.0,bad,warm,dining
2015-07-26 12:31:31,True,False,False,True,2,Busy weekend We can help you plan ahead Where might you find a few 1015 minute slots for walks,no_response,0.0,2,9.0,2015-07-26,1.0,0.0,0.0,0.0,clear,warm,work
2015-07-26 17:03:34,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,0.0,2,10.0,2015-07-26,2.0,704.0,0.0,188.0,clear,hot,service
2015-07-26 19:01:36,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,0.0,2,11.0,2015-07-26,3.0,769.0,578.0,308.0,clear,hot,service
2015-07-26 22:01:34,True,False,True,False,0,donotnotify,no_send,0.0,2,12.0,2015-07-26,4.0,778.0,508.0,0.0,cloudy,hot,shopping
2015-07-27 00:32:19,False,False,False,True,0,donotnotify,no_send,0.0,2,13.0,2015-07-27,5.0,151.0,0.0,0.0,cloudy,warm,work
2015-07-27 12:31:31,True,False,False,True,2,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,no_response,0.0,2,14.0,2015-07-27,1.0,0.0,0.0,0.0,clear,mild,work
2015-07-27 17:02:36,False,False,True,False,0,donotnotify,no_send,0.0,2,15.0,2015-07-27,2.0,55.0,200.0,55.0,clear,hot,work
2015-07-27 19:01:59,True,False,False,True,1,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,no_response,0.0,2,16.0,2015-07-27,3.0,500.0,1419.0,0.0,clear,hot,work
2015-07-27 22:01:36,False,False,False,True,0,donotnotify,no_send,0.0,2,17.0,2015-07-27,4.0,0.0,18.0,0.0,clear,hot,work
2015-07-28 00:31:43,True,False,False,True,2,Some fresh evening air is a great way to unwind after a long day Are you up for a brisk walk,good,0.0,2,18.0,2015-07-28,5.0,21.0,139.0,21.0,clear,warm,work
2015-07-28 12:30:55,True,False,False,True,2,Need a coffee break How about a walk to a nearby coffee shop If you have extra time maybe you could pick one farther away,no_response,0.0,2,19.0,2015-07-28,1.0,74.0,0.0,0.0,clear,mild,work
2015-07-28 17:01:17,False,False,False,True,0,donotnotify,no_send,0.0,2,20.0,2015-07-28,2.0,0.0,0.0,0.0,clear,hot,work
2015-07-28 19:03:48,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,0.0,2,21.0,2015-07-28,3.0,49.0,0.0,49.0,clear,hot,work
2015-07-28 22:01:20,False,False,False,True,0,donotnotify,no_send,0.0,2,22.0,2015-07-28,4.0,0.0,284.0,0.0,cloudy,hot,work
2015-07-29 12:30:55,False,False,True,False,0,donotnotify,no_send,15.0,2,24.0,2015-07-29,1.0,0.0,0.0,0.0,clear,mild,work
2015-07-29 17:02:09,True,False,False,True,1,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,no_response,35.0,2,25.0,2015-07-29,2.0,735.0,0.0,0.0,clear,hot,work
2015-07-29 19:01:30,True,False,False,True,2,Head up Its great walking weather right now Think how invigorated youll feel after a short walk,no_response,47.0,2,26.0,2015-07-29,3.0,0.0,1642.0,0.0,cloudy,hot,work
2015-07-29 22:01:37,False,False,False,True,0,donotnotify,no_send,15.0,2,27.0,2015-07-29,4.0,1280.0,0.0,0.0,cloudy,warm,work
2015-07-30 00:31:31,True,False,False,True,2,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,no_response,15.0,2,28.0,2015-07-30,5.0,32.0,0.0,0.0,cloudy,warm,service
2015-07-30 12:37:59,False,False,False,True,0,donotnotify,no_send,0.0,2,29.0,2015-07-30,1.0,0.0,0.0,0.0,clear,mild,work
2015-07-30 17:02:43,False,False,False,True,0,donotnotify,no_send,0.0,2,30.0,2015-07-30,2.0,0.0,1551.0,0.0,clear,warm,work
2015-07-30 19:02:05,False,False,False,True,0,donotnotify,no_send,0.0,2,31.0,2015-07-30,3.0,24.0,565.0,24.0,clear,hot,work
2015-07-31 00:32:02,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,0.0,2,33.0,2015-07-31,5.0,47.0,0.0,47.0,clear,warm,work
2015-07-31 12:34:48,False,False,False,True,0,donotnotify,no_send,0.0,2,34.0,2015-07-31,1.0,0.0,0.0,0.0,clear,warm,work
2015-07-31 22:01:16,True,False,True,False,0,donotnotify,no_send,15.0,2,37.0,2015-07-31,4.0,51.0,0.0,0.0,clear,hot,work
2015-08-01 00:30:59,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,15.0,2,38.0,2015-08-01,5.0,0.0,0.0,0.0,clear,warm,service
2015-08-01 17:01:32,False,False,False,True,0,donotnotify,no_send,15.0,2,40.0,2015-08-01,2.0,41.0,71.0,41.0,clear,warm,work
2015-08-01 19:01:41,True,False,False,True,2,Did you know that walking boosts memory your ability to learn Increase your daily step count we bet you wont forget,no_response,15.0,2,41.0,2015-08-01,3.0,365.0,74.0,87.0,cloudy,hot,service
2015-08-01 22:03:36,True,False,False,True,2,Planning to watch TV tonight Taking a walk even 5 minutes before the show will help you relax unwind,good,15.0,2,42.0,2015-08-01,4.0,36.0,0.0,0.0,cloudy,warm,work
2015-08-02 00:32:57,False,False,False,True,0,donotnotify,no_send,0.0,2,43.0,2015-08-02,5.0,65.0,20.0,35.0,clear,warm,work
2015-08-02 12:33:00,False,False,False,True,0,donotnotify,no_send,0.0,2,44.0,2015-08-02,1.0,0.0,0.0,0.0,clear,mild,work
2015-08-02 19:00:57,True,False,False,True,1,What a great afternoon How about taking a walk around the block for some fresh air,no_response,15.0,2,46.0,2015-08-02,3.0,140.0,97.0,0.0,clear,hot,service
2015-08-02 22:03:20,False,False,False,True,0,donotnotify,no_send,-1.0,2,47.0,2015-08-02,4.0,0.0,66.0,0.0,clear,freezing,work
2015-08-04 17:02:39,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,0.0,2,55.0,2015-08-04,2.0,1000.0,231.0,0.0,clear,warm,work
2015-08-04 19:02:40,True,False,False,True,1,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,good,1.0,2,56.0,2015-08-04,3.0,929.0,0.0,32.0,cloudy,warm,work
2015-08-04 22:02:41,True,False,False,True,2,If you take a brisk walk now how will you feel for the rest of the day Spoiler alert More energized,no_response,0.0,2,57.0,2015-08-04,4.0,90.0,18.0,90.0,cloudy,warm,work
2015-08-05 00:30:52,False,False,True,False,0,donotnotify,no_send,0.0,2,58.0,2015-08-05,5.0,2533.0,21.0,585.0,cloudy,warm,work
2015-08-05 13:32:29,False,False,False,True,0,donotnotify,no_send,0.0,2,59.0,2015-08-05,1.0,973.0,0.0,0.0,clear,mild,work
2015-08-05 17:01:37,True,False,True,False,0,donotnotify,no_send,0.0,2,60.0,2015-08-05,2.0,572.0,1683.0,572.0,clear,warm,work
2015-08-05 19:01:03,False,False,False,True,0,donotnotify,no_send,0.0,2,61.0,2015-08-05,3.0,264.0,0.0,58.0,cloudy,warm,work
2015-08-05 22:01:53,False,False,False,True,0,donotnotify,no_send,0.0,2,62.0,2015-08-05,4.0,0.0,329.0,0.0,cloudy,warm,work
2015-08-06 00:30:59,True,False,False,True,2,How do you feel on days you dont walk What could you do to fit in a walk even 510 minutes tonight,no_response,0.0,2,63.0,2015-08-06,5.0,38.0,417.0,38.0,clear,mild,service
2015-08-06 17:01:31,True,False,False,True,2,Taking a short stroll after lunch can really help your digestion Are you able to fit in 10 minutes of movement right now,no_response,0.0,2,65.0,2015-08-06,2.0,671.0,292.0,0.0,cloudy,warm,work
2015-08-06 19:03:28,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,0.0,2,66.0,2015-08-06,3.0,0.0,1870.0,0.0,cloudy,warm,work
2015-08-07 00:33:29,True,False,False,True,2,Hows the weather Not too bad Good enough for a 5 minute brisk walk Those steps add up,no_response,0.0,2,68.0,2015-08-07,5.0,0.0,58.0,0.0,clear,warm,service
2015-08-07 13:31:09,True,False,False,True,2,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,no_response,0.0,2,69.0,2015-08-07,1.0,0.0,0.0,0.0,clear,mild,work
2015-08-07 19:02:47,False,False,False,True,0,donotnotify,no_send,0.0,2,71.0,2015-08-07,3.0,0.0,0.0,0.0,cloudy,warm,work
2015-08-07 22:01:34,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,0.0,2,72.0,2015-08-07,4.0,1446.0,0.0,136.0,cloudy,warm,work
2015-08-08 00:30:57,False,False,False,True,0,donotnotify,no_send,0.0,2,73.0,2015-08-08,5.0,0.0,24.0,0.0,cloudy,warm,service
2015-08-08 13:33:40,True,False,False,True,2,Weekends are great for shopping Could you walk instead of drive to the nearest supermarket or store to find a deal or two,bad,15.0,2,74.0,2015-08-08,1.0,47.0,56.0,0.0,cloudy,mild,service
2015-08-08 19:02:42,True,False,False,True,2,Wouldnt the sun feel nice on your face Taking a walk now would brighten the rest of your day,good,15.0,2,76.0,2015-08-08,3.0,49.0,0.0,0.0,cloudy,warm,work
2015-08-08 22:04:18,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,0.0,2,77.0,2015-08-08,4.0,71.0,215.0,23.0,cloudy,warm,work
2015-08-09 00:31:55,False,False,False,True,0,donotnotify,no_send,0.0,2,78.0,2015-08-09,5.0,738.0,88.0,19.0,cloudy,warm,work
2015-08-09 13:33:53,True,False,False,True,2,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,no_response,0.0,2,79.0,2015-08-09,1.0,0.0,0.0,0.0,cloudy,mild,work
2015-08-09 17:01:24,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,0.0,2,80.0,2015-08-09,2.0,571.0,974.0,503.0,cloudy,warm,service
2015-08-09 19:01:51,False,False,False,True,0,donotnotify,no_send,0.0,2,81.0,2015-08-09,3.0,44.0,337.0,25.0,bad,warm,work
2015-08-09 22:00:59,True,False,True,False,0,donotnotify,no_send,0.0,2,82.0,2015-08-09,4.0,562.0,499.0,0.0,clear,warm,service
2015-08-10 00:31:39,True,False,False,True,2,Wouldnt a walk be a great way to ensure you sleep well tonight,no_response,0.0,2,83.0,2015-08-10,5.0,362.0,207.0,22.0,cloudy,warm,work
2015-08-10 13:38:15,True,False,False,True,2,Every step you take is a step in the right direction Can you fit 500 in now,no_response,36.0,2,84.0,2015-08-10,1.0,0.0,0.0,0.0,cloudy,mild,work
2015-08-10 17:01:51,True,False,False,True,2,Your body is awesome How about expressing your gratitude with a 30 minute walk today,no_response,60.0,2,85.0,2015-08-10,2.0,193.0,124.0,193.0,cloudy,warm,work
2015-08-10 19:01:33,True,False,False,True,2,How do your legs feel Bet theyd love a walk outside How about stretching them out with 1000 steps,no_response,15.0,2,86.0,2015-08-10,3.0,0.0,57.0,0.0,bad,warm,work
2015-08-10 22:03:27,False,False,False,True,0,donotnotify,no_send,15.0,2,87.0,2015-08-10,4.0,447.0,0.0,0.0,cloudy,mild,work
2015-08-11 00:31:31,False,False,False,True,0,donotnotify,no_send,15.0,2,88.0,2015-08-11,5.0,0.0,103.0,0.0,cloudy,warm,work
2015-08-11 13:33:38,False,False,False,True,0,donotnotify,no_send,0.0,2,89.0,2015-08-11,1.0,0.0,0.0,0.0,cloudy,mild,work
2015-08-11 17:03:40,False,False,False,True,0,donotnotify,no_send,15.0,2,90.0,2015-08-11,2.0,0.0,0.0,0.0,clear,warm,work
2015-08-11 19:01:31,False,False,False,True,0,donotnotify,no_send,15.0,2,91.0,2015-08-11,3.0,0.0,36.0,0.0,cloudy,warm,work
2015-08-12 00:32:05,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,15.0,2,93.0,2015-08-12,5.0,0.0,0.0,0.0,cloudy,warm,service
2015-08-12 13:31:29,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,0.0,2,94.0,2015-08-12,1.0,38.0,0.0,0.0,clear,mild,work
2015-08-12 17:01:19,True,False,False,True,2,Overwhelmed or in a slump Exercise can help with both What if you went for a 10 to 15minute walk,no_response,0.0,2,95.0,2015-08-12,2.0,0.0,0.0,0.0,cloudy,mild,work
2015-08-12 22:02:22,True,False,False,True,2,How might you get in 100 extra steps right now 500 extra steps Maybe even 1000,good,0.0,2,97.0,2015-08-12,4.0,1447.0,22.0,723.0,cloudy,warm,work
2015-08-13 00:31:51,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,0.0,2,98.0,2015-08-13,5.0,78.0,0.0,0.0,clear,mild,service
2015-08-13 13:33:09,False,False,False,True,0,donotnotify,no_send,0.0,2,99.0,2015-08-13,1.0,1511.0,0.0,129.0,cloudy,mild,work
2015-08-13 17:00:55,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,0.0,2,100.0,2015-08-13,2.0,22.0,107.0,0.0,clear,warm,work
2015-08-13 19:02:17,False,False,False,True,0,donotnotify,no_send,15.0,2,101.0,2015-08-13,3.0,485.0,0.0,0.0,clear,warm,work
2015-08-13 22:01:40,False,False,False,True,0,donotnotify,no_send,15.0,2,102.0,2015-08-13,4.0,77.0,92.0,0.0,clear,hot,work
2015-08-14 00:34:32,False,False,False,True,0,donotnotify,no_send,0.0,2,103.0,2015-08-14,5.0,0.0,0.0,0.0,cloudy,warm,work
2015-08-14 13:31:59,True,False,False,True,1,Good morning When you get to work how about going for a 510 minute walk before settling in at your desk,no_response,15.0,2,104.0,2015-08-14,1.0,791.0,0.0,0.0,cloudy,warm,work
2015-08-14 17:01:45,True,False,False,True,1,What a great afternoon How about taking a walk around the block for some fresh air,good,15.0,2,105.0,2015-08-14,2.0,17.0,141.0,0.0,cloudy,warm,work
2015-08-14 19:02:20,True,False,False,True,2,Its a pretty great outside this afternoon How about a walk around the block to enjoy the fresh air,no_response,15.0,2,106.0,2015-08-14,3.0,1187.0,136.0,38.0,cloudy,warm,work
2015-08-15 00:31:05,False,False,False,True,0,donotnotify,no_send,49.0,2,108.0,2015-08-15,5.0,30.0,0.0,0.0,cloudy,warm,service
2015-08-15 13:32:14,True,False,False,True,2,Weekends are a great time to explore local museums galleries Meandering through the exhibits is a great way to rack up steps,no_response,3.0,2,109.0,2015-08-15,1.0,0.0,90.0,0.0,cloudy,mild,service
2015-08-15 19:01:43,False,False,False,True,0,donotnotify,no_send,15.0,2,111.0,2015-08-15,3.0,0.0,46.0,0.0,cloudy,hot,shopping
